"film","number","abstract","starring","name","subjects","cinematography","director","gross","producer","language"
"http://dbpedia.org/resource/Blood_Mania","25526318","Blood Mania is a 1970 American horror film written by Peter Carpenter and Tony Crechales and directed by Robert Vincent O'Neil, and starring Carpenter, Maria De Aragon, Vicki Peters, Reagan Wilson, Jacqueline Dalya, and Alex Rocco. The film stars Carpenter as a doctor whose mistress, an heiress, murders her terminally ill father to help him pay off a debt. Released in the fall of 1970, the film would go on to be featured as a double bill with 1961's Bloodlust!. According to star Vicki Peters, the house the film was shot in was formerly owned by Bela Lugosi.","-Jacqueline Dalya-Maria De Aragon-Peter Carpenter-Reagan Wilson-Vicki Peters","Blood Mania","http://dbpedia.org/resource/Category:1970_LGBT-related_films-http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:American_drama_films-http://dbpedia.org/resource/Category:American_erotic_films-http://dbpedia.org/resource/Category:American_exploitation_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_splatter_films-http://dbpedia.org/resource/Category:Crown_International_Pictures_films-http://dbpedia.org/resource/Category:Films_about_dysfunctional_families-http://dbpedia.org/resource/Category:Films_about_inheritances-http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_set_in_country_houses-http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles-http://dbpedia.org/resource/Category:LGBT-related_horror_films-http://dbpedia.org/resource/Category:Patricide_in_fiction-http://dbpedia.org/resource/Category:Sororicide_in_fiction","http://dbpedia.org/resource/Gary_Graver","na","na","","English"
"http://dbpedia.org/resource/Count_Dracula_(1970_film)","3509741","Count Dracula (German: Nachts, wenn Dracula erwacht, lit. 'At night, when Dracula awakens') is a 1970 gothic horror film directed by Jesús Franco, based on the novel Dracula by Bram Stoker. It stars Christopher Lee, Herbert Lom and Klaus Kinski. The film was shot at the Tirrenia Studios and on location in Spain. The film's sets were designed by the art director Karl Schneider.","-Christopher Lee-Frederick Williams-Herbert Lom-Jack Taylor-Klaus Kinski-Maria Rohm-Paul Muller-Soledad Miranda","Count Dracula","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_horror_films-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:English-language_German_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Jesús_Franco-http://dbpedia.org/resource/Category:Films_scored_by_Bruno_Nicolai-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Films_shot_at_Tirrenia_Studios-http://dbpedia.org/resource/Category:Films_shot_in_Barcelona-http://dbpedia.org/resource/Category:German_horror_films-http://dbpedia.org/resource/Category:Gloria_Film_films-http://dbpedia.org/resource/Category:West_German_films","na","http://dbpedia.org/resource/Jesús_Franco","na","http://dbpedia.org/resource/Harry_Alan_Towers","na"
"http://dbpedia.org/resource/Cry_of_the_Banshee","2040174","Cry of the Banshee is a 1970 British horror film directed by Gordon Hessler and starring Vincent Price as an evil witchhunter. The film was released by American International Pictures. The film costars Elizabeth Bergner, Hilary Dwyer, and Hugh Griffith. The title credit sequence was animated by Terry Gilliam.","http://dbpedia.org/resource/Elizabeth_Bergner-http://dbpedia.org/resource/Essy_Persson-http://dbpedia.org/resource/Hilary_Dwyer-http://dbpedia.org/resource/Hugh_Griffith-http://dbpedia.org/resource/Patrick_Mower-http://dbpedia.org/resource/Sally_Geeson-http://dbpedia.org/resource/Vincent_Price","Cry of the Banshee","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:American_International_Pictures_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_horror_films-http://dbpedia.org/resource/Category:Demons_in_film-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_witchcraft-http://dbpedia.org/resource/Category:Films_directed_by_Gordon_Hessler-http://dbpedia.org/resource/Category:Films_scored_by_Les_Baxter-http://dbpedia.org/resource/Category:Films_set_in_Tudor_England-http://dbpedia.org/resource/Category:Films_set_in_the_16th_century-http://dbpedia.org/resource/Category:Folk_horror_films","http://dbpedia.org/resource/John_Coquillon","http://dbpedia.org/resource/Gordon_Hessler","1306000.0","http://dbpedia.org/resource/Gordon_Hessler-http://dbpedia.org/resource/James_H._Nicholson-http://dbpedia.org/resource/Louis_M._Heyward-http://dbpedia.org/resource/Samuel_Z._Arkoff","http://dbpedia.org/resource/English_language"
"http://dbpedia.org/resource/The_Horror_of_Frankenstein","4141849","The Horror of Frankenstein is a 1970 British horror film by Hammer Film Productions that is both a semi-parody and semi-remake of the 1957 film The Curse of Frankenstein, of Hammer's Frankenstein series. It was produced and directed by Jimmy Sangster, starring Ralph Bates, Kate O'Mara, Veronica Carlson and David Prowse as the monster. The original music score was composed by Malcolm Williamson.","http://dbpedia.org/resource/David_Prowse-http://dbpedia.org/resource/Kate_O'Mara-http://dbpedia.org/resource/Ralph_Bates-http://dbpedia.org/resource/Veronica_Carlson","The Horror of Frankenstein","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:British_film_remakes-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_science_fiction_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Jimmy_Sangster-http://dbpedia.org/resource/Category:Films_produced_by_Jimmy_Sangster-http://dbpedia.org/resource/Category:Films_scored_by_Malcolm_Williamson-http://dbpedia.org/resource/Category:Films_set_in_Europe-http://dbpedia.org/resource/Category:Films_set_in_Vienna-http://dbpedia.org/resource/Category:Films_shot_at_Elstree_Studios-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Jimmy_Sangster-http://dbpedia.org/resource/Category:Frankenstein_films-http://dbpedia.org/resource/Category:Hammer_Film_Productions_horror_films-http://dbpedia.org/resource/Category:Horror_film_remakes-http://dbpedia.org/resource/Category:Patricide_in_fiction","http://dbpedia.org/resource/Moray_Grant","http://dbpedia.org/resource/Jimmy_Sangster","na","http://dbpedia.org/resource/Jimmy_Sangster","English"
"http://dbpedia.org/resource/Scars_of_Dracula","2100438","Scars of Dracula is a 1970 British horror film directed by Roy Ward Baker for Hammer Films. It stars Christopher Lee as Count Dracula, along with Dennis Waterman, Jenny Hanley, Patrick Troughton, and Michael Gwynn. Although disparaged by some critics, the film does restore a few elements of Bram Stoker's original character: the Count is introduced as an "icily charming host;" he has command over nature; and he is seen scaling the walls of his castle. It also gives Lee more to do and say than any other Hammer Dracula film except its first, 1958's Dracula.","http://dbpedia.org/resource/Christopher_Lee-http://dbpedia.org/resource/Dennis_Waterman-http://dbpedia.org/resource/Jenny_Hanley-http://dbpedia.org/resource/Michael_Gwynn-http://dbpedia.org/resource/Michael_Ripper-http://dbpedia.org/resource/Patrick_Troughton","Scars of Dracula","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:20th_Century_Fox_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:Dracula_(Hammer_film_series)-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Roy_Ward_Baker-http://dbpedia.org/resource/Category:Films_scored_by_James_Bernard-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Films_shot_at_Elstree_Studios-http://dbpedia.org/resource/Category:Hammer_Film_Productions_horror_films-http://dbpedia.org/resource/Category:Resurrection_in_film","http://dbpedia.org/resource/Moray_Grant","http://dbpedia.org/resource/Roy_Ward_Baker","na","http://dbpedia.org/resource/Aida_Young","English"
"http://dbpedia.org/resource/Jonathan_(1970_film)","38024097","Jonathan is a 1970 West German vampire horror film directed by Hans W. Geißendörfer. The film stars Jürgen Jung, Hans-Dieter Jendreyko, Paul Albert Krumm, Hertha von Walther and Oskar von Schab. The film takes place in the 19th century where vampires who are immune to sunlight have taken over the world. Human rebels band together for a battle of life and the control of civilization.","-Hans-Dieter Jendreyko-Jürgen Jung-Oskar von Schab-Paul Albert Krumm-Thomas Astan-http://dbpedia.org/resource/Hertha_von_Walther","Jonathan","http://dbpedia.org/resource/Category:1970_directorial_debut_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:1970s_historical_horror_films-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:Films_directed_by_Hans_W._Geißendörfer-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Films_set_in_the_19th_century-http://dbpedia.org/resource/Category:German-language_films-http://dbpedia.org/resource/Category:German_historical_horror_films-http://dbpedia.org/resource/Category:West_German_films","http://dbpedia.org/resource/Robby_Müller","http://dbpedia.org/resource/Hans_W._Geißendörfer","na","","German"
"http://dbpedia.org/resource/Ghosts_of_Chosun","23275083","Ghosts of Chosun (informal title: A Ghost Story of Joseon Dynasty) (Korean: 이조괴담; RR: Ijogoedam) is a 1970 South Korean film directed by Shin Sang-ok.","Choe Ji-suk-Jeon Young-ju-Jo Su-hyeon-Lee Gang-hui","Ghosts of Chosun","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:Films_directed_by_Shin_Sang-ok-http://dbpedia.org/resource/Category:Korean-language_films-http://dbpedia.org/resource/Category:South_Korean_films-http://dbpedia.org/resource/Category:South_Korean_horror_films","na","http://dbpedia.org/resource/Shin_Sang-ok","na","","Korean"
"http://dbpedia.org/resource/When_Dinosaurs_Ruled_the_Earth","2683739","When Dinosaurs Ruled the Earth (titled When Dinosaurs Ruled the World in the U.K.) is a 1970 British prehistoric dinosaur film written and directed by Val Guest and starring Victoria Vetri. It was produced by Aida Young. The production company was Hammer Films. The third in Hammer's "Cave Girl" series, preceded by One Million Years B.C. (1966) and Prehistoric Women (1967), it was followed by Creatures the World Forgot (1971).","http://dbpedia.org/resource/Imogen_Hassall-http://dbpedia.org/resource/Patrick_Allen-http://dbpedia.org/resource/Robin_Hawdon-http://dbpedia.org/resource/Victoria_Vetri","When Dinosaurs Ruled the Earth","http://dbpedia.org/resource/Category:1970_animated_films-http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:1970s_fantasy_adventure_films-http://dbpedia.org/resource/Category:1970s_science_fiction_films-http://dbpedia.org/resource/Category:British_fantasy_adventure_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Fictional-language_films-http://dbpedia.org/resource/Category:Films_about_dinosaurs-http://dbpedia.org/resource/Category:Films_based_on_works_by_J._G._Ballard-http://dbpedia.org/resource/Category:Films_directed_by_Val_Guest-http://dbpedia.org/resource/Category:Films_produced_by_Aida_Young-http://dbpedia.org/resource/Category:Films_scored_by_Mario_Nascimbene-http://dbpedia.org/resource/Category:Films_shot_in_the_Canary_Islands-http://dbpedia.org/resource/Category:Films_using_stop-motion_animation-http://dbpedia.org/resource/Category:Giant_monster_films-http://dbpedia.org/resource/Category:Hammer_Film_Productions_films-http://dbpedia.org/resource/Category:Natural_horror_films-http://dbpedia.org/resource/Category:Prehistoric_people_in_popular_culture","http://dbpedia.org/resource/Dick_Bush","http://dbpedia.org/resource/Val_Guest","na","http://dbpedia.org/resource/Aida_Young","Aboriginal languages"
"http://dbpedia.org/resource/Los_Monstruos_del_Terror","7276177","Los Monstruos del Terror (translation: The Monsters of Terror), also known as Dracula vs. Frankenstein (U.K. title), Dracula contre Frankenstein (French theatrical title), Reincarnator (French unauthorised video title) and Assignment: Terror (U.S. title), is a 1970 Spanish-German-Italian horror film directed by Tulio Demicheli and Hugo Fregonese. Eberhard Meichsner was also credited as a director in the British promotional material, but by all accounts he was most likely not involved at all. It stars Paul Naschy, Michael Rennie, Karin Dor and Craig Hill. It is the third in a series of films featuring the werewolf Count Waldemar Daninsky, who was always played by Naschy.","http://dbpedia.org/resource/Karin_Dor-http://dbpedia.org/resource/Michael_Rennie-http://dbpedia.org/resource/Paul_Naschy","Assignment: Terror","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:1970s_exploitation_films-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:Films_directed_by_Tulio_Demicheli-http://dbpedia.org/resource/Category:Frankenstein_films-http://dbpedia.org/resource/Category:Italian_films-http://dbpedia.org/resource/Category:Italian_science_fiction_horror_films-http://dbpedia.org/resource/Category:Mummy_films-http://dbpedia.org/resource/Category:Spanish_films-http://dbpedia.org/resource/Category:Spanish_horror_films-http://dbpedia.org/resource/Category:Werewolves_in_film-http://dbpedia.org/resource/Category:West_German_films","http://dbpedia.org/resource/Godofredo_Pacheco","http://dbpedia.org/resource/Tulio_Demicheli","na","http://dbpedia.org/resource/Jaime_Prades","Spanish"
"http://dbpedia.org/resource/The_Ancines_Woods","12661000","The Ancines Woods (Spanish: El Bosque del Lobo, lit. 'The Forest of the Wolf' also known as The Wolf's Forest) is a 1970 Spanish drama/horror film co-written, produced, and directed by Pedro Olea. It is based on the novel by Carlos Martínez-Barbeito, and is partially based on the life of Manuel Blanco Romasanta and his alleged lycanthropy.","http://dbpedia.org/resource/Amparo_Soler_Leal-http://dbpedia.org/resource/Antonio_Casas-http://dbpedia.org/resource/John_Steiner-http://dbpedia.org/resource/José_Luis_López_Vázquez-http://dbpedia.org/resource/Nuria_Torray","The Ancines Woods","http://dbpedia.org/resource/Category:1970_drama_films-http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:1970s_horror_drama_films-http://dbpedia.org/resource/Category:1970s_serial_killer_films-http://dbpedia.org/resource/Category:Drama_films_based_on_actual_events-http://dbpedia.org/resource/Category:Films_based_on_Spanish_novels-http://dbpedia.org/resource/Category:Films_directed_by_Pedro_Olea-http://dbpedia.org/resource/Category:Films_set_in_the_19th_century-http://dbpedia.org/resource/Category:Films_shot_in_Spain-http://dbpedia.org/resource/Category:Horror_films_based_on_actual_events-http://dbpedia.org/resource/Category:Spanish-language_films-http://dbpedia.org/resource/Category:Spanish_drama_films-http://dbpedia.org/resource/Category:Spanish_films-http://dbpedia.org/resource/Category:Spanish_horror_films-http://dbpedia.org/resource/Category:Werewolves_in_film","http://dbpedia.org/resource/Aurelio_G._Larraya","http://dbpedia.org/resource/Pedro_Olea","na","","Spanish"
"http://dbpedia.org/resource/Necropolis_(film)","43123344","Necropolis is a 1970 Italian-British fantasy horror film directed by . A dissertation on human evil through the ages, it is considered a cult film, and it was referred to as "a fusion between an Andy Warhol-style improvisation and an ambitious, esoteric subtext that summons all the Western counterculture of the time".","http://dbpedia.org/resource/Bruno_Corazzari-http://dbpedia.org/resource/Carmelo_Bene-http://dbpedia.org/resource/Nicoletta_Machiavelli-http://dbpedia.org/resource/Pierre_Clémenti-http://dbpedia.org/resource/Tina_Aumont-http://dbpedia.org/resource/Viva_(actress)","Necropolis","http://dbpedia.org/resource/Category:1970s_fantasy_films-http://dbpedia.org/resource/Category:British_fantasy_films-http://dbpedia.org/resource/Category:Italian_avant-garde_and_experimental_films-http://dbpedia.org/resource/Category:Italian_fantasy_films","na","http://dbpedia.org/resource/Franco_Brocani","na","http://dbpedia.org/resource/Alan_Power","Italian"
"http://dbpedia.org/resource/Ghosts_of_Chosun","23275083","Ghosts of Chosun (informal title: A Ghost Story of Joseon Dynasty) (Korean: 이조괴담; RR: Ijogoedam) is a 1970 South Korean film directed by Shin Sang-ok.","Choe Ji-suk-Jeon Young-ju-Jo Su-hyeon-Lee Gang-hui","A Ghost Story of Joseon Dynasty","http://dbpedia.org/resource/Category:1970_films-http://dbpedia.org/resource/Category:1970_horror_films-http://dbpedia.org/resource/Category:Films_directed_by_Shin_Sang-ok-http://dbpedia.org/resource/Category:Korean-language_films-http://dbpedia.org/resource/Category:South_Korean_films-http://dbpedia.org/resource/Category:South_Korean_horror_films","na","http://dbpedia.org/resource/Shin_Sang-ok","na","","Korean"
