"film","number","abstract","starring","name","subjects","cinematography","director","gross","producer","language"
"http://dbpedia.org/resource/Flatliners","673469","Flatliners is a 1990 American psychological horror film directed by Joel Schumacher, produced by Michael Douglas and Rick Bieber, and written by Peter Filardi. It stars Kiefer Sutherland, Julia Roberts, William Baldwin, Oliver Platt, and Kevin Bacon. The film is about five medical students who attempt to find out what lies beyond death by conducting clandestine experiments that produce near-death experiences. The film was shot on the campus of Loyola University (Chicago) between October 1989 and January 1990, and was nominated for an Academy Award for Best Sound Editing in 1990 (Charles L. Campbell and Richard C. Franklin). The film was theatrically released on August 10, 1990, by Columbia Pictures. It grossed $61 million at the box office.","-Julia Roberts-Kevin Bacon-Kiefer Sutherland-Oliver Platt-William Baldwin","Flatliners","http://dbpedia.org/resource/Category:1990_drama_films-http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_psychological_drama_films-http://dbpedia.org/resource/Category:1990s_psychological_thriller_films-http://dbpedia.org/resource/Category:1990s_science_fiction_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_psychological_drama_films-http://dbpedia.org/resource/Category:American_psychological_horror_films-http://dbpedia.org/resource/Category:American_psychological_thriller_films-http://dbpedia.org/resource/Category:American_science_fiction_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:American_supernatural_thriller_films-http://dbpedia.org/resource/Category:American_thriller_drama_films-http://dbpedia.org/resource/Category:Columbia_Pictures_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_Christianity-http://dbpedia.org/resource/Category:Films_about_bullying-http://dbpedia.org/resource/Category:Films_about_death-http://dbpedia.org/resource/Category:Films_directed_by_Joel_Schumacher-http://dbpedia.org/resource/Category:Films_produced_by_Michael_Douglas-http://dbpedia.org/resource/Category:Films_scored_by_James_Newton_Howard-http://dbpedia.org/resource/Category:Films_set_in_Chicago-http://dbpedia.org/resource/Category:Films_set_in_universities_and_colleges-http://dbpedia.org/resource/Category:Films_shot_in_Chicago-http://dbpedia.org/resource/Category:Medical-themed_films-http://dbpedia.org/resource/Category:Near-death_experiences_in_fiction","http://dbpedia.org/resource/Jan_de_Bont","http://dbpedia.org/resource/Joel_Schumacher","6.15E7","http://dbpedia.org/resource/Michael_Douglas","English"
"http://dbpedia.org/resource/Gremlins_2:_The_New_Batch","1323106","Gremlins 2: The New Batch is a 1990 American comedy horror film, and the sequel to the 1984 film Gremlins. It was directed by Joe Dante and written by Charles S. Haas, with creature designs by Rick Baker. Zach Galligan, Phoebe Cates, Dick Miller, Jackie Joseph, and Keye Luke reprise their roles from the first film. New cast members include John Glover, Robert Prosky, Haviland Morris, Robert Picardo, and Christopher Lee; additionally, the film features Tony Randall providing the voice for one of the gremlins. The story continues the adventures of the creature Gizmo (once again voiced by Howie Mandel), who spawns numerous small monsters when wet. In the first film, Gizmo's offspring rampaged through a small fictional town. In Gremlins 2: The New Batch, Gizmo multiplies within a skyscraper i","-Christopher Lee-John Glover-Phoebe Cates-Robert J. Prosky-Robert Picardo-Zach Galligan","Gremlins 2: The New Batch","http://dbpedia.org/resource/Category:1990_comedy_films-http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_comedy_horror_films-http://dbpedia.org/resource/Category:1990s_monster_movies-http://dbpedia.org/resource/Category:1990s_science_fiction_horror_films-http://dbpedia.org/resource/Category:Amblin_Entertainment_films-http://dbpedia.org/resource/Category:American_comedy_horror_films-http://dbpedia.org/resource/Category:American_dark_fantasy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_monster_movies-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_gremlins-http://dbpedia.org/resource/Category:Films_directed_by_Joe_Dante-http://dbpedia.org/resource/Category:Films_featuring_Daffy_Duck-http://dbpedia.org/resource/Category:Films_featuring_Porky_Pig-http://dbpedia.org/resource/Category:Films_featuring_puppetry-http://dbpedia.org/resource/Category:Films_scored_by_Jerry_Goldsmith-http://dbpedia.org/resource/Category:Films_set_in_New_York_City-http://dbpedia.org/resource/Category:Films_using_stop-motion_animation-http://dbpedia.org/resource/Category:Films_with_live_action_and_animation-http://dbpedia.org/resource/Category:Gremlins_(franchise)-http://dbpedia.org/resource/Category:Warner_Bros._films-http://dbpedia.org/resource/Category:ZX_Spectrum_games","http://dbpedia.org/resource/John_Hora","http://dbpedia.org/resource/Joe_Dante","4.15E7","http://dbpedia.org/resource/Michael_Finnell","English"
"http://dbpedia.org/resource/Tremors_(1990_film)","433414","Tremors is a 1990 American western-themed monster horror comedy film directed by Ron Underwood, produced by Brent Maddock, and S. S. Wilson, and written by Maddock, Wilson, and Underwood. Tremors was released by Universal Pictures and stars Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, and Reba McEntire.","-Finn Carter-Fred Ward-Kevin Bacon-Michael Gross-Reba McEntire","Tremors","http://dbpedia.org/resource/Category:1990_action_thriller_films-http://dbpedia.org/resource/Category:1990_comedy_films-http://dbpedia.org/resource/Category:1990_directorial_debut_films-http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_comedy_horror_films-http://dbpedia.org/resource/Category:1990s_monster_movies-http://dbpedia.org/resource/Category:1990s_science_fiction_films-http://dbpedia.org/resource/Category:American_comedy_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_monster_movies-http://dbpedia.org/resource/Category:American_science_fiction_comedy_films-http://dbpedia.org/resource/Category:American_science_fiction_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_adapted_into_television_shows-http://dbpedia.org/resource/Category:Films_directed_by_Ron_Underwood-http://dbpedia.org/resource/Category:Films_produced_by_Gale_Anne_Hurd-http://dbpedia.org/resource/Category:Films_scored_by_Robert_Folk-http://dbpedia.org/resource/Category:Films_set_in_Nevada-http://dbpedia.org/resource/Category:Films_set_in_deserts-http://dbpedia.org/resource/Category:Films_shot_in_California-http://dbpedia.org/resource/Category:Giant_monster_films-http://dbpedia.org/resource/Category:Tremors_(franchise)-http://dbpedia.org/resource/Category:Universal_Pictures_films","http://dbpedia.org/resource/Alexander_Gruszynski","http://dbpedia.org/resource/Ron_Underwood","1.67E7","http://dbpedia.org/resource/Brent_Maddock-http://dbpedia.org/resource/S._S._Wilson","English"
"http://dbpedia.org/resource/Brain_Dead_(1990_film)","11923262","Brain Dead is a 1990 psychological horror-Thriller film directed by Adam Simon. It stars Bill Pullman, Bill Paxton and George Kennedy.","-http://dbpedia.org/resource/Bill_Paxton-http://dbpedia.org/resource/Bill_Pullman-http://dbpedia.org/resource/Bud_Cort-http://dbpedia.org/resource/George_Kennedy","Brain Dead","http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_psychological_thriller_films-http://dbpedia.org/resource/Category:1990s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_produced_by_Julie_Corman-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Charles_Beaumont-http://dbpedia.org/resource/Category:Medical-themed_films","na","http://dbpedia.org/resource/Adam_Simon","1600000.0","http://dbpedia.org/resource/Julie_Corman","http://dbpedia.org/resource/English_language"
"http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III","2609817","Leatherface: The Texas Chainsaw Massacre III is a 1990 American slasher film directed by Jeff Burr and is the third installment of the Texas Chainsaw Massacre series. The film stars Kate Hodge, William Butler, Ken Foree, Tom Hudson, Viggo Mortensen, Joe Unger, and R.A. Mihailoff as Leatherface. The film follows Leatherface and his cannibalistic family stalking a motorist couple in the backroads of Texas.","-Joe Unger-Kate Hodge-Ken Foree-R.A. Mihailoff-Tom Hudson-Viggo Mortensen-William Butler","Leatherface: Texas Chainsaw Massacre 3 – Original Soundtrack","http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:Films_scored_by_Jimmy_Manzie","na","http://dbpedia.org/resource/Jeff_Burr","5700000.0","","English"
"http://dbpedia.org/resource/Nightbreed","1126777","Nightbreed is a 1990 American dark fantasy horror film written and directed by Clive Barker, based on his 1988 novella Cabal. It stars Craig Sheffer, Anne Bobby, David Cronenberg, Charles Haid, Hugh Quarshie, and Doug Bradley. The film follows an unstable mental patient named Aaron Boone who is falsely led to believe by his doctor that he is a serial killer. Tracked down by the police, his doctor, and his girlfriend Lori, Boone eventually finds refuge in an abandoned cemetery called Midian among a tribe of monsters and outcasts known as the "Nightbreed" who hide from humanity.","-Anne Bobby-Charles Haid-Craig Sheffer-David Cronenberg","Nightbreed","http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_fantasy_films-http://dbpedia.org/resource/Category:1990s_monster_movies-http://dbpedia.org/resource/Category:20th_Century_Fox_films-http://dbpedia.org/resource/Category:American_fantasy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_monster_movies-http://dbpedia.org/resource/Category:American_serial_killer_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_adapted_into_comics-http://dbpedia.org/resource/Category:Films_based_on_works_by_Clive_Barker-http://dbpedia.org/resource/Category:Films_directed_by_Clive_Barker-http://dbpedia.org/resource/Category:Films_produced_by_Joe_Roth-http://dbpedia.org/resource/Category:Films_scored_by_Danny_Elfman-http://dbpedia.org/resource/Category:Films_set_in_Canada-http://dbpedia.org/resource/Category:Films_shot_at_Pinewood_Studios-http://dbpedia.org/resource/Category:Films_shot_in_Berkshire-http://dbpedia.org/resource/Category:Films_shot_in_British_Columbia-http://dbpedia.org/resource/Category:Films_shot_in_Buckinghamshire-http://dbpedia.org/resource/Category:Films_shot_in_Calgary-http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles-http://dbpedia.org/resource/Category:Morgan_Creek_Productions_films","na","http://dbpedia.org/resource/Clive_Barker","1.6E7","","English"
"http://dbpedia.org/resource/Bloodmoon_(1990_film)","36748669","Bloodmoon is a 1990 Australian slasher film directed by Alec Mills and starring Leon Lissek, Christine Amor, Ian Williams, Helen Thomson, and Craig Cronin. It was featured in the documentary Not Quite Hollywood: The Wild, Untold Story of Ozploitation!","Craig Cronin-Helen Thomson-Ian Williams-http://dbpedia.org/resource/Christine_Amor-http://dbpedia.org/resource/Leon_Lissek","Bloodmoon","http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:Australian_films-http://dbpedia.org/resource/Category:Australian_horror_films-http://dbpedia.org/resource/Category:Australian_slasher_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_scored_by_Brian_May_(composer)-http://dbpedia.org/resource/Category:Films_set_in_Brisbane-http://dbpedia.org/resource/Category:Films_shot_in_Brisbane","na","na","419769.0","http://dbpedia.org/resource/Stanley_O'Toole","English"
"http://dbpedia.org/resource/Slumber_Party_Massacre_III","15279295","Slumber Party Massacre III (also known as Captive Women in the Philippines) is a 1990 American slasher film directed by Sally Mattison and written by Catherine Cyran. It is the third and final installment in the original Slumber Party Massacre trilogy, and stars Keely Christian, Brittain Frye, M.K. Harris, David Greenlee, Hope Marie Carlton and Maria Ford. The film follows a group of teenage girls in California, whose slumber party is crashed by a masked killer.","-Brittain Frye-David Greenlee-Hope Marie Carlton-Keely Christian-M. K. Harris-Maria Ford","Slumber Party Massacre III","http://dbpedia.org/resource/Category:1990_directorial_debut_films-http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:American_teen_horror_films-http://dbpedia.org/resource/Category:Films_about_child_sexual_abuse-http://dbpedia.org/resource/Category:Films_about_mass_murder-http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles-http://dbpedia.org/resource/Category:Massacre_(franchise)","na","na","1200000.0","http://dbpedia.org/resource/Roger_Corman","English"
"http://dbpedia.org/resource/Fear_(1990_film)","13182925","Fear is a 1990 American thriller/horror/suspense film. It is directed by Rockne S. O'Bannon and stars Ally Sheedy, Pruitt Taylor Vince, Michael O'Keefe, Lauren Hutton, Keone Young, Stan Shaw, , Don Hood and Jonathan Prince.","http://dbpedia.org/resource/Ally_Sheedy-http://dbpedia.org/resource/Jonathan_Prince-http://dbpedia.org/resource/Keone_Young-http://dbpedia.org/resource/Lauren_Hutton-http://dbpedia.org/resource/Michael_O'Keefe-http://dbpedia.org/resource/Stan_Shaw","Fear","http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_horror_thriller_films-http://dbpedia.org/resource/Category:1990s_supernatural_thriller_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_thriller_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:Films_about_fear-http://dbpedia.org/resource/Category:Films_scored_by_Henry_Mancini-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Rockne_S._O'Bannon-http://dbpedia.org/resource/Category:Vestron_Pictures_films","http://dbpedia.org/resource/Robert_M._Stevens","http://dbpedia.org/resource/Rockne_S._O'Bannon","na","http://dbpedia.org/resource/Diane_Nabatoff-http://dbpedia.org/resource/Henry_Kline-http://dbpedia.org/resource/Mitchell_Cannold-http://dbpedia.org/resource/Richard_Kobritz","English"
"http://dbpedia.org/resource/Grim_Prairie_Tales","6768832","Grim Prairie Tales is a 1990 American independent horror Western film, written and directed by Wayne Coe, and starring an ensemble cast including James Earl Jones, Brad Dourif, Will Hare, Marc McClure, William Atherton, and Lisa Eichhorn. It is an anthology film of four separate stories, told by two travellers around a prairie campfire. Morrison (Jones) is a grizzled bounty hunter carrying a body, while Farley Deeds (Dourif) is a clerk on the way to a romantic reunion with his wife.","http://dbpedia.org/resource/Brad_Dourif-http://dbpedia.org/resource/James_Earl_Jones-http://dbpedia.org/resource/Lisa_Eichhorn-http://dbpedia.org/resource/Marc_McClure-http://dbpedia.org/resource/Michelle_Joyner-http://dbpedia.org/resource/Will_Hare-http://dbpedia.org/resource/William_Atherton","Grim Prairie Tales","http://dbpedia.org/resource/Category:1990_films-http://dbpedia.org/resource/Category:1990_horror_films-http://dbpedia.org/resource/Category:1990s_Western_(genre)_horror_films-http://dbpedia.org/resource/Category:American_Western_(genre)_horror_films-http://dbpedia.org/resource/Category:American_anthology_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_anthology_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films","http://dbpedia.org/resource/Janusz_Kamiński","http://dbpedia.org/resource/Wayne_Coe","na","","English"
