"film","number","abstract","starring","name","subjects","cinematography","director","gross","producer","language"
"http://dbpedia.org/resource/Atom_Age_Vampire","6500990","Atom Age Vampire (Italian: Seddok, l'erede di Satana) is a 1960 Italian horror film directed by Anton Giulio Majano. Shot in black-and-white, the film was produced by Elio Ippolito Mellino and stars Alberto Lupo, , and Sergio Fantoni.","-http://dbpedia.org/resource/Alberto_Lupo-http://dbpedia.org/resource/Sergio_Fantoni-http://dbpedia.org/resource/Susanne_Loret","Atom Age Vampire","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:Films_directed_by_Anton_Giulio_Majano-http://dbpedia.org/resource/Category:Films_scored_by_Armando_Trovajoli-http://dbpedia.org/resource/Category:Italian-language_films-http://dbpedia.org/resource/Category:Italian_black-and-white_films-http://dbpedia.org/resource/Category:Italian_films-http://dbpedia.org/resource/Category:Italian_science_fiction_horror_films-http://dbpedia.org/resource/Category:Mad_scientist_films","na","http://dbpedia.org/resource/Anton_Giulio_Majano","na","http://dbpedia.org/resource/Elio_Ippolito_Mellino","na"
"http://dbpedia.org/resource/Village_of_the_Damned_(1960_film)","1721169","Village of the Damned is a 1960 science fiction horror film by Anglo-German director Wolf Rilla. The film is adapted from the novel The Midwich Cuckoos (1957) by John Wyndham. The lead role of Professor Gordon Zellaby was played by George Sanders. A sequel, Children of the Damned (1964), followed, as did a remake, also called Village of the Damned (1995).","-Barbara Shelley-George Sanders-Michael Gwynn","Village of the Damned","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:1960s_science_fiction_horror_films-http://dbpedia.org/resource/Category:British_black-and-white_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_based_on_British_novels-http://dbpedia.org/resource/Category:Films_based_on_science_fiction_novels-http://dbpedia.org/resource/Category:Films_directed_by_Wolf_Rilla-http://dbpedia.org/resource/Category:Films_scored_by_Ron_Goodwin-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Stirling_Silliphant-http://dbpedia.org/resource/Category:Metro-Goldwyn-Mayer_films-http://dbpedia.org/resource/Category:Village_of_the_Damned_films","http://dbpedia.org/resource/Geoffrey_Faithfull","http://dbpedia.org/resource/Wolf_Rilla","na","http://dbpedia.org/resource/Ronald_Kinnoch","English"
"http://dbpedia.org/resource/Macumba_Love","44247546","Macumba Love is a 1960 American adventure horror film directed and co-produced by Douglas Fowley and written by Norman Graham. The film stars Walter Reed, Ziva Rodann, William Wellman Jr., June Wilkinson and Ruth de Souza. The film centers on a writer who arrives on a South American island in order to finish his book on cult beliefs only to find that the local Voodoo Queen has other plans for him.","http://dbpedia.org/resource/June_Wilkinson-http://dbpedia.org/resource/Ruth_de_Souza-http://dbpedia.org/resource/Walter_Reed_(actor)-http://dbpedia.org/resource/William_Wellman_Jr.-http://dbpedia.org/resource/Ziva_Rodann","Macumba Love","http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_thriller_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_Voodoo-http://dbpedia.org/resource/Category:Films_set_on_islands-http://dbpedia.org/resource/Category:Films_shot_in_Brazil-http://dbpedia.org/resource/Category:United_Artists_films","na","http://dbpedia.org/resource/Douglas_Fowley","na","http://dbpedia.org/resource/Douglas_Fowley","English"
"http://dbpedia.org/resource/Blood_and_Roses","8981929","Blood and Roses (French: Et mourir de plaisir, lit. 'And die of pleasure') is a 1960 erotic horror film directed by Roger Vadim. It is based on the novella Carmilla (1872) by Irish writer Sheridan Le Fanu, shifting the book's setting in 19th-century Styria to the film's 20th-century Italy.","-http://dbpedia.org/resource/Annette_Stroyberg-http://dbpedia.org/resource/Elsa_Martinelli-http://dbpedia.org/resource/Mel_Ferrer-http://dbpedia.org/resource/René-Jean_Chauffard","Blood and Roses","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:Films_based_on_Irish_novels-http://dbpedia.org/resource/Category:Films_based_on_works_by_Sheridan_Le_Fanu-http://dbpedia.org/resource/Category:Films_directed_by_Roger_Vadim-http://dbpedia.org/resource/Category:Films_set_in_Italy-http://dbpedia.org/resource/Category:Films_shot_in_Italy-http://dbpedia.org/resource/Category:French-language_films-http://dbpedia.org/resource/Category:French_erotic_films-http://dbpedia.org/resource/Category:French_films-http://dbpedia.org/resource/Category:French_horror_films-http://dbpedia.org/resource/Category:Italian_erotic_horror_films-http://dbpedia.org/resource/Category:Italian_films-http://dbpedia.org/resource/Category:Paramount_Pictures_films-http://dbpedia.org/resource/Category:Vampires_in_film","http://dbpedia.org/resource/Claude_Renoir","http://dbpedia.org/resource/Roger_Vadim","na","","na"
"http://dbpedia.org/resource/The_Leech_Woman","5667757","The Leech Woman is a 1960 black-and-white US horror film from Universal-International, produced by Joseph Gershenon, directed by Edward Dein, and starring Coleen Gray, Grant Williams, Gloria Talbott, and Phillip Terry. The Leech Woman's 1960 US theatrical release from Universal was as a double feature with the British horror film The Brides of Dracula. Rank Film Distributors handled the film's UK release.","http://dbpedia.org/resource/Arthur_Batanides-http://dbpedia.org/resource/Coleen_Gray-http://dbpedia.org/resource/Estelle_Hemsley-http://dbpedia.org/resource/Gloria_Talbott-http://dbpedia.org/resource/Grant_Williams_(actor)-http://dbpedia.org/resource/John_van_Dreelen-http://dbpedia.org/resource/Kim_Hamilton-http://dbpedia.org/resource/Phillip_Terry","The Leech Woman","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:1960s_fantasy_films-http://dbpedia.org/resource/Category:1960s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_black-and-white_films-http://dbpedia.org/resource/Category:American_fantasy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_with_screenplays_by_David_Duncan_(writer)-http://dbpedia.org/resource/Category:Universal_Pictures_films","http://dbpedia.org/resource/Ellis_W._Carter","na","na","","na"
"http://dbpedia.org/resource/The_Housemaid_(1960_film)","3611280","The Housemaid (Hangul: 하녀, Hanja: 下女, Hanyeo) is a 1960 black-and-white South Korean film. It was directed by Kim Ki-young and starred , Ju Jeung-nyeo and Kim Jin-kyu. It has been described in Koreanfilm.org as a "consensus pick as one of the top three Korean films of all time". This was the first film in Kim's Housemaid trilogy followed by Woman of Fire and Woman of Fire '82. The film was remade in 2010 by director Im Sang-soo.","http://dbpedia.org/resource/Ju_Jeung-ryu-http://dbpedia.org/resource/Kim_Jin-kyu_(actor)-http://dbpedia.org/resource/Lee_Eun-shim-http://dbpedia.org/resource/Um_Aing-ran","The Housemaid","http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:1960s_psychological_horror_films-http://dbpedia.org/resource/Category:1960s_psychological_thriller_films-http://dbpedia.org/resource/Category:Films_directed_by_Kim_Ki-young-http://dbpedia.org/resource/Category:Korean-language_films-http://dbpedia.org/resource/Category:Maids_in_films-http://dbpedia.org/resource/Category:South_Korean_films-http://dbpedia.org/resource/Category:South_Korean_horror_films","na","http://dbpedia.org/resource/Kim_Ki-young","35687.0","http://dbpedia.org/resource/Kim_Ki-young","Korean"
"http://dbpedia.org/resource/The_Brides_of_Dracula","2093556","The Brides of Dracula is a 1960 British supernatural horror film produced by Hammer Film Productions. Directed by Terence Fisher, the film stars Peter Cushing, David Peel, Freda Jackson, Yvonne Monlaur, Andrée Melly, and Martita Hunt. The film is a sequel to the 1958 film Dracula (also known as Horror of Dracula), though the character of Count Dracula does not appear in the film, and is instead mentioned only twice. Christopher Lee would reprise his role as Dracula in the film Dracula: Prince of Darkness (1966).","http://dbpedia.org/resource/Freda_Jackson-http://dbpedia.org/resource/Martita_Hunt-http://dbpedia.org/resource/Peter_Cushing-http://dbpedia.org/resource/Yvonne_Monlaur","The Brides of Dracula","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_sequel_films-http://dbpedia.org/resource/Category:Dracula_(Hammer_film_series)-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Terence_Fisher-http://dbpedia.org/resource/Category:Films_scored_by_Malcolm_Williamson-http://dbpedia.org/resource/Category:Films_set_in_Transylvania-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Jimmy_Sangster-http://dbpedia.org/resource/Category:Gothic_horror_films-http://dbpedia.org/resource/Category:Hammer_Film_Productions_horror_films-http://dbpedia.org/resource/Category:Universal_Pictures_films-http://dbpedia.org/resource/Category:Vampires_in_film","http://dbpedia.org/resource/Jack_Asher","http://dbpedia.org/resource/Terence_Fisher","na","http://dbpedia.org/resource/Anthony_Hinds","English"
"http://dbpedia.org/resource/Peeping_Tom_(1960_film)","413949","Peeping Tom is a 1960 colour British psychological horror-thriller film directed by Michael Powell, written by Leo Marks, and starring Carl Boehm, Anna Massey, and Moira Shearer. The film revolves around a serial killer who murders women while using a portable film camera to record their dying expressions of terror. Its title derives from the slang expression 'Peeping Tom', which describes a voyeur. The music score was written by Brian Easdale and performed by Australian virtuoso Gordon Watson.","http://dbpedia.org/resource/Anna_Massey-http://dbpedia.org/resource/Karlheinz_Böhm-http://dbpedia.org/resource/Maxine_Audley-http://dbpedia.org/resource/Moira_Shearer","Peeping Tom","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:1960s_horror_thriller_films-http://dbpedia.org/resource/Category:1960s_psychological_thriller_films-http://dbpedia.org/resource/Category:1960s_serial_killer_films-http://dbpedia.org/resource/Category:1960s_slasher_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_horror_thriller_films-http://dbpedia.org/resource/Category:British_serial_killer_films-http://dbpedia.org/resource/Category:British_slasher_films-http://dbpedia.org/resource/Category:Censored_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_blind_people-http://dbpedia.org/resource/Category:Films_about_filmmaking-http://dbpedia.org/resource/Category:Films_about_photographers-http://dbpedia.org/resource/Category:Films_about_psychopaths-http://dbpedia.org/resource/Category:Films_about_security_and_surveillance-http://dbpedia.org/resource/Category:Films_about_snuff_films-http://dbpedia.org/resource/Category:Films_by_Powell_and_Pressburger-http://dbpedia.org/resource/Category:Films_directed_by_Michael_Powell-http://dbpedia.org/resource/Category:Films_set_in_London-http://dbpedia.org/resource/Category:Films_shot_at_Pinewood_Studios-http://dbpedia.org/resource/Category:Films_shot_in_London","http://dbpedia.org/resource/Otto_Heller","http://dbpedia.org/resource/Michael_Powell","na","http://dbpedia.org/resource/Michael_Powell","English"
"http://dbpedia.org/resource/Eyes_Without_a_Face","2491582","Eyes Without a Face (French: Les Yeux sans visage) is a 1960 French-language horror film co-written and directed by Georges Franju. The film, a French-Italian co-production, stars Pierre Brasseur and Alida Valli. Based on the novel of the same name by Jean Redon, it revolves around a plastic surgeon who is determined to perform a face transplant on his daughter, who was disfigured in an auto crash. During the film's production, consideration was given to the standards of European censors by setting the right tone, minimizing gore and eliminating the mad scientist character. Although the film passed through the European censors, the film's release in Europe caused controversy nevertheless. Critical reaction ranged from praise to disgust.","http://dbpedia.org/resource/Alida_Valli-http://dbpedia.org/resource/Juliette_Mayniel-http://dbpedia.org/resource/Pierre_Brasseur-http://dbpedia.org/resource/Édith_Scob","Eyes Without a Face","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:Body_horror_films-http://dbpedia.org/resource/Category:Films_about_surgeons-http://dbpedia.org/resource/Category:Films_based_on_French_novels-http://dbpedia.org/resource/Category:Films_based_on_horror_novels-http://dbpedia.org/resource/Category:Films_directed_by_Georges_Franju-http://dbpedia.org/resource/Category:Films_scored_by_Maurice_Jarre-http://dbpedia.org/resource/Category:Films_set_in_France-http://dbpedia.org/resource/Category:French-language_films-http://dbpedia.org/resource/Category:French_black-and-white_films-http://dbpedia.org/resource/Category:French_films-http://dbpedia.org/resource/Category:French_serial_killer_films-http://dbpedia.org/resource/Category:Gothic_horror_films-http://dbpedia.org/resource/Category:Italian_black-and-white_films-http://dbpedia.org/resource/Category:Italian_films-http://dbpedia.org/resource/Category:Italian_horror_films-http://dbpedia.org/resource/Category:Lux_Film_films-http://dbpedia.org/resource/Category:Mad_scientist_films-http://dbpedia.org/resource/Category:Works_about_plastic_surgery","http://dbpedia.org/resource/Eugen_Schüfftan","http://dbpedia.org/resource/Georges_Franju","na","","French"
"http://dbpedia.org/resource/Teenage_Zombies","1853636","Teenage Zombies is a 1959 science fiction horror film written, produced, edited and directed by Jerry Warren, and starring Katherine Victor, Don Sullivan, Chuck Niles and Warren's then-wife and production manager Brianne Murphy. Warren wrote the screenplay under his pen name Jacques Lecoutier (which he frequently misspelled in the credits). Film historian Bill Warren wrote "This dreadful, leaden and depressingly cheap film does have one unusual aspect... it was actually made by Jerry Warren in its entirety."","Brianne Murphy-Chuck Niles-Don Sullivan-http://dbpedia.org/resource/Katherine_Victor","Teenage Zombies","http://dbpedia.org/resource/Category:1960_films-http://dbpedia.org/resource/Category:1960_horror_films-http://dbpedia.org/resource/Category:1960s_independent_films-http://dbpedia.org/resource/Category:1960s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_black-and-white_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_zombie_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Jerry_Warren-http://dbpedia.org/resource/Category:Films_set_on_islands-http://dbpedia.org/resource/Category:Mad_scientist_films","na","http://dbpedia.org/resource/Jerry_Warren","na","http://dbpedia.org/resource/Jerry_Warren","English"
