"film","number","abstract","starring","name","subjects","cinematography","director","gross","producer","language"
"http://dbpedia.org/resource/Resident_Evil:_Afterlife","15332396","Resident Evil: Afterlife is a 2010 action horror film written and directed by Paul W. S. Anderson. The film marks Anderson's return to direct in the Resident Evil film series, after the first film. A direct sequel to Resident Evil: Extinction (2007), it is the fourth installment in the Resident Evil film series, which is loosely based on the video game series of the same name, and the first to be shot in 3D. It stars Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Spencer Locke, Boris Kodjoe, and Wentworth Miller.","--Ali Larter--Boris Kodjoe--Kacey Clarke--Kim Coates--Milla Jovovich--Sergio Peris-Mencheta--Shawn Roberts--Spencer Locke--Wentworth Miller","Resident Evil: Afterlife","http://dbpedia.org/resource/Category:2010_3D_films-http://dbpedia.org/resource/Category:2010_action_thriller_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_science_fiction_horror_films-http://dbpedia.org/resource/Category:Apocalyptic_films-http://dbpedia.org/resource/Category:Canadian_films-http://dbpedia.org/resource/Category:Canadian_post-apocalyptic_films-http://dbpedia.org/resource/Category:Canadian_science_fiction_action_films-http://dbpedia.org/resource/Category:Constantin_Film_films-http://dbpedia.org/resource/Category:English-language_German_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_cloning-http://dbpedia.org/resource/Category:Films_about_viral_outbreaks-http://dbpedia.org/resource/Category:Films_directed_by_Paul_W._S._Anderson-http://dbpedia.org/resource/Category:Films_produced_by_Don_Carmody-http://dbpedia.org/resource/Category:Films_scored_by_Tomandandy-http://dbpedia.org/resource/Category:Films_set_in_Alaska-http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_set_in_Tokyo-http://dbpedia.org/resource/Category:Films_set_on_ships-http://dbpedia.org/resource/Category:Films_shot_in_Tokyo-http://dbpedia.org/resource/Category:Films_shot_in_Toronto-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Paul_W._S._Anderson-http://dbpedia.org/resource/Category:French_action_horror_films-http://dbpedia.org/resource/Category:French_action_thriller_films-http://dbpedia.org/resource/Category:French_films-http://dbpedia.org/resource/Category:French_post-apocalyptic_films-http://dbpedia.org/resource/Category:German_action_horror_films-http://dbpedia.org/resource/Category:German_action_thriller_films-http://dbpedia.org/resource/Category:German_films-http://dbpedia.org/resource/Category:German_post-apocalyptic_films-http://dbpedia.org/resource/Category:German_science_fiction_action_films-http://dbpedia.org/resource/Category:German_sequel_films-http://dbpedia.org/resource/Category:Girls_with_guns_films-http://dbpedia.org/resource/Category:IMAX_films-http://dbpedia.org/resource/Category:Resident_Evil_(film_series)-http://dbpedia.org/resource/Category:Screen_Gems_films","http://dbpedia.org/resource/Glen_MacPherson","http://dbpedia.org/resource/Paul_W._S._Anderson","3.002E8","http://dbpedia.org/resource/Bernd_Eichinger--http://dbpedia.org/resource/Don_Carmody--http://dbpedia.org/resource/Jeremy_Bolt--http://dbpedia.org/resource/Paul_W._S._Anderson--http://dbpedia.org/resource/Robert_Kulzer--http://dbpedia.org/resource/Samuel_Hadida","English"
"http://dbpedia.org/resource/Black_Death_(film)","23887068","Black Death is a 2010 German–British action horror film directed by Christopher Smith from an original screenplay by Dario Poloni. It stars Sean Bean, Eddie Redmayne and Carice van Houten. Despite not being credited as a writer, Smith made very significant changes in the second half of the script, including a new ending. All the scenes of Black Death were shot in chronological order, a rare occurrence.","--Andy Nyman--Carice van Houten--Eddie Redmayne--John Lynch--Kimberley Nixon--Sean Bean--Tim McInnerny","Black Death","http://dbpedia.org/resource/Category:Films_directed_by_Christopher_Smith-http://dbpedia.org/resource/Category:Films_set_in_the_14th_century-http://dbpedia.org/resource/Category:Folk_horror_films-http://dbpedia.org/resource/Category:Latin-language_films","na","http://dbpedia.org/resource/Christopher_Smith_(director)","272445.0","http://dbpedia.org/resource/Douglas_Rae_(TV_executive)","Latin"
"http://dbpedia.org/resource/Saw_3D","24341999","Saw 3D (also known as Saw: The Final Chapter) is a 2010 American 3D horror film directed by Kevin Greutert and written by Patrick Melton and Marcus Dunstan. It is the seventh installment in the Saw film series. The film stars Tobin Bell, Costas Mandylor, Betsy Russell, Sean Patrick Flanery, and Cary Elwes. It also featured the final film appearance of Chester Bennington before his death in 2017. The plot follows a man who, after falsely claiming to be a survivor of one of the Jigsaw Killer's games in order to become a local celebrity, finds himself part of a real game where he must save his wife. Meanwhile, Jill Tuck informs the Internal Affairs that rogue Detective Mark Hoffman is the man responsible for the recent Jigsaw games, and Hoffman hunts her down.","--Betsy Russell--Cary Elwes--Costas Mandylor--Sean Patrick Flanery--Tobin Bell","Saw 3D Original Motion Picture Soundtrack","http://dbpedia.org/resource/Category:2010_3D_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_serial_killer_films-http://dbpedia.org/resource/Category:American_3D_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:American_serial_killer_films-http://dbpedia.org/resource/Category:Censored_films-http://dbpedia.org/resource/Category:Crime_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Kevin_Greutert-http://dbpedia.org/resource/Category:Films_scored_by_Charlie_Clouser-http://dbpedia.org/resource/Category:Films_shot_in_Toronto-http://dbpedia.org/resource/Category:Lionsgate_films-http://dbpedia.org/resource/Category:Saw_(franchise)_films-http://dbpedia.org/resource/Category:Torture_in_films","na","http://dbpedia.org/resource/Kevin_Greutert","1.362E8","http://dbpedia.org/resource/Gregg_Hoffman","English"
"http://dbpedia.org/resource/Saw_3D","24341999","Saw 3D (also known as Saw: The Final Chapter) is a 2010 American 3D horror film directed by Kevin Greutert and written by Patrick Melton and Marcus Dunstan. It is the seventh installment in the Saw film series. The film stars Tobin Bell, Costas Mandylor, Betsy Russell, Sean Patrick Flanery, and Cary Elwes. It also featured the final film appearance of Chester Bennington before his death in 2017. The plot follows a man who, after falsely claiming to be a survivor of one of the Jigsaw Killer's games in order to become a local celebrity, finds himself part of a real game where he must save his wife. Meanwhile, Jill Tuck informs the Internal Affairs that rogue Detective Mark Hoffman is the man responsible for the recent Jigsaw games, and Hoffman hunts her down.","--Betsy Russell--Cary Elwes--Costas Mandylor--Sean Patrick Flanery--Tobin Bell","Saw 3D","http://dbpedia.org/resource/Category:2010_3D_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_serial_killer_films-http://dbpedia.org/resource/Category:American_3D_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:American_serial_killer_films-http://dbpedia.org/resource/Category:Censored_films-http://dbpedia.org/resource/Category:Crime_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Kevin_Greutert-http://dbpedia.org/resource/Category:Films_scored_by_Charlie_Clouser-http://dbpedia.org/resource/Category:Films_shot_in_Toronto-http://dbpedia.org/resource/Category:Lionsgate_films-http://dbpedia.org/resource/Category:Saw_(franchise)_films-http://dbpedia.org/resource/Category:Torture_in_films","na","http://dbpedia.org/resource/Kevin_Greutert","1.362E8","http://dbpedia.org/resource/Gregg_Hoffman","English"
"http://dbpedia.org/resource/Bear_(2010_film)","25590057","Bear is a 2010 American natural horror film directed by Roel Reiné (under the pseudonym of John Rebel) and starring Patrick Scott Lewis and Katie Lowes. The film centers on four people who become the target of an extremely aggressive and wrathful grizzly bear.","Brendan Michael Coughlin--Katie Lowes--Mary Alexandra Stiefvater","Bear","http://dbpedia.org/resource/Category:2010_directorial_debut_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_natural_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_bears-http://dbpedia.org/resource/Category:Films_shot_in_California-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Ethan_Wiley-http://dbpedia.org/resource/Category:Grizzly_bears_in_popular_culture","http://dbpedia.org/resource/Roel_Reiné","http://dbpedia.org/resource/Roel_Reiné","na","http://dbpedia.org/resource/Ethan_Wiley--http://dbpedia.org/resource/Freddie_Wong--http://dbpedia.org/resource/Roel_Reiné","English"
"http://dbpedia.org/resource/Stricken_(2010_film)","22581010","Stricken is an American film that premiered on June 25, 2010, It was directed and written by , the movie starred Stephanie French and David Fine of Rent, Sweet November, The Pursuit of Happiness, and many other films. It is based on the short film of the same name that won Best Sound Design at the Action On Film Festival in 2007, and its screenplay won Best Adapted Screenplay in 2008.","Stephanie French--http://dbpedia.org/resource/David_Fine_(actor)","Stricken","http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Features_based_on_short_films","http://dbpedia.org/resource/Matthew_Sconce","http://dbpedia.org/resource/Matthew_Sconce","na","http://dbpedia.org/resource/Matthew_Sconce","English"
"http://dbpedia.org/resource/Blood_Junkie","41446378","Blood Junkie (originally filmed under the working title Rocky Trails) is a 2010 American independent comedy slasher film written and directed by Drew Rosas and starring Nick Sommer, Mike Johnson, Emily Treolo, and Sarah Luther. The film was released on May 20, 2010 in Milwaukee, Wisconsin and was later released on DVD through Troma Entertainment in 2011. The film follows a group of teenagers who go out into the woods to get high but end up getting killed one by one.","Nick Sommer, Mike Johnson, Sarah Luther, Emily Treolo, Andrew Swant","Blood Junkie","http://dbpedia.org/resource/Category:2010_comedy_films-http://dbpedia.org/resource/Category:2010_comedy_horror_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_slasher_films-http://dbpedia.org/resource/Category:American_exploitation_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:Parodies_of_horror-http://dbpedia.org/resource/Category:Slasher_comedy_films-http://dbpedia.org/resource/Category:Troma_Entertainment_films","http://dbpedia.org/resource/Drew_Rosas","http://dbpedia.org/resource/Drew_Rosas","na","http://dbpedia.org/resource/Drew_Rosas","English"
"http://dbpedia.org/resource/Dante's_Inferno:_An_Animated_Epic","25744220","Dante's Inferno: An Animated Epic is a direct to DVD animated dark fantasy action film released on February 9, 2010. Based on Dante's Inferno video game which is itself loosely based on Dante's Inferno, Dante must travel through the circles of Hell and battle demons, creatures, monsters, and even Lucifer himself to save his beloved Beatrice.","--http://dbpedia.org/resource/Graham_McTavish--http://dbpedia.org/resource/Peter_Jessop","Dante's Inferno: An Animated Epic","http://dbpedia.org/resource/Category:2010_animated_films-http://dbpedia.org/resource/Category:2010_anime_films-http://dbpedia.org/resource/Category:2010_direct-to-video_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_American_animated_films-http://dbpedia.org/resource/Category:2010s_action_horror_films-http://dbpedia.org/resource/Category:2010s_fantasy_action_films-http://dbpedia.org/resource/Category:American_action_horror_films-http://dbpedia.org/resource/Category:American_adult_animated_films-http://dbpedia.org/resource/Category:American_animated_horror_films-http://dbpedia.org/resource/Category:American_anthology_films-http://dbpedia.org/resource/Category:American_dark_fantasy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_anthology_films-http://dbpedia.org/resource/Category:Animated_films_based_on_video_games-http://dbpedia.org/resource/Category:Anime_films_based_on_video_games-http://dbpedia.org/resource/Category:Demons_in_film-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Fantasy_anthology_films-http://dbpedia.org/resource/Category:Film_Roman_films-http://dbpedia.org/resource/Category:Films_based_on_works_by_Dante_Alighieri-http://dbpedia.org/resource/Category:Films_set_in_hell-http://dbpedia.org/resource/Category:Greco-Roman_mythology_in_popular_culture-http://dbpedia.org/resource/Category:Horror_anime_and_manga-http://dbpedia.org/resource/Category:Japanese_action_horror_films-http://dbpedia.org/resource/Category:Japanese_animated_fantasy_films-http://dbpedia.org/resource/Category:Japanese_animated_horror_films-http://dbpedia.org/resource/Category:Japanese_anthology_films-http://dbpedia.org/resource/Category:Japanese_dark_fantasy_films-http://dbpedia.org/resource/Category:Japanese_films-http://dbpedia.org/resource/Category:Limbo-http://dbpedia.org/resource/Category:Manglobe-http://dbpedia.org/resource/Category:Production_I.G-http://dbpedia.org/resource/Category:Purgatory_in_fiction-http://dbpedia.org/resource/Category:South_Korean_animated_horror_films-http://dbpedia.org/resource/Category:South_Korean_films-http://dbpedia.org/resource/Category:The_Devil_in_film-http://dbpedia.org/resource/Category:Works_based_on_Electronic_Arts_video_games","na","http://dbpedia.org/resource/Yasuomi_Umetsu","na","http://dbpedia.org/resource/Mitsuhisa_Ishikawa","English"
"http://dbpedia.org/resource/Dark_Relic","55835281","Dark Relic is a 2010 fantasy horror television film directed by and starring James Frain. The film was generally poorly received.","--http://dbpedia.org/resource/Alyy_Khan--http://dbpedia.org/resource/Christian_Cooke--http://dbpedia.org/resource/Clemency_Burton-Hill--http://dbpedia.org/resource/James_Frain--http://dbpedia.org/resource/Marija_Karan--http://dbpedia.org/resource/Samuel_West--http://dbpedia.org/resource/Tom_Basden","Dark Relic","http://dbpedia.org/resource/Category:2010_fantasy_films-http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010_television_films-http://dbpedia.org/resource/Category:American_fantasy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:Crusades_films-http://dbpedia.org/resource/Category:Films_set_in_Israel-http://dbpedia.org/resource/Category:Films_set_in_Jerusalem-http://dbpedia.org/resource/Category:Films_set_in_the_11th_century","na","http://dbpedia.org/resource/Lorenzo_Sena","na","http://dbpedia.org/resource/Jeffery_Beach","http://dbpedia.org/resource/English_language"
"http://dbpedia.org/resource/Exquisite_Corpse_(film)","31574831","Exquisite Corpse is a 2010 horror film written and directed by Scott David Russell. It stars Steve Sandvoss, Nicole Vicius and Guillermo Díaz.","http://dbpedia.org/resource/Guillermo_Díaz_(actor)--http://dbpedia.org/resource/Nicole_Vicius--http://dbpedia.org/resource/Steve_Sandvoss--http://dbpedia.org/resource/Tessa_Thompson","Exquisite Corpse","http://dbpedia.org/resource/Category:2010_films-http://dbpedia.org/resource/Category:2010_horror_films-http://dbpedia.org/resource/Category:2010s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_zombie_films","na","http://dbpedia.org/resource/Scott_David_Russell","na","http://dbpedia.org/resource/Michael_Anderson_(director)","English"
